work,productAge,productName
0,22.312747041122684,ClassiFi
0,307.78349242721066,Reservoir
0,24.809662926192132,MKUltra
0,366.8313462671991,Fastful
0,352.91377621658563,Elephant
0,363.71127741957173,Fish On!
0,367.3943449162847,Remote Reporting
0,272.7407500893866,black wind
0,137.27910670597223,Pine
3,10.746042919548612,Food Data
0,324.82922040429395,rudolph vixen
0,238.5760759750116,Errands
0,26.924965305625,Chatbotify
0,22.322276037118055,Yoffee
0,20.652821822627317,Test
0,367.55653000001155,Big-Baggie (BB)
0,350.1550444510648,WiLL
0,177.74980040460648,White Sea
0,109.81635641869214,Importer
0,316.09986702560184,Longbrother
0,209.68659545837963,Productly
0,272.85569119465276,Gloostik
0,70.33480946057871,the bonafide directory
0,295.38072956484956,BucketThat
0,356.7110677014352,patient sun
0,20.641305281828703,PeaPod
0,358.4396039962268,flock
0,270.3879469069676,blank
0,323.1448010442824,crowdcaller
0,280.8869216549074,Two Ideas.  Ice Breaker  or Mingler
0,22.320247436493055,Mind Music
0,47.663418806678244,Drinks4.us
0,131.6961384722801,Three Moon Wolf
0,10.15466257144676,cryptopals
0,17.893202400347224,Activities
87,192.06502801406248,Assembly Meta
0,298.00436419127317,Manygeeks' Cafe
0,322.9666073385533,PinPoint
0,340.54076270939817,red wildflower
0,38.304888635231485,OpenIslam
0,22.532440925613425,Foodr
0,22.310412528958334,ClassiFi
0,141.19226476479167,JamCloud
1,16.480011310196762,MentorMe
0,367.12182679796297,smalltalk me
0,278.04324683641204,Everpix
3,4.602834842164352,Unsquat.it
0,22.303689367962964,Force
668,184.98194408319443,Buckets
0,22.286949870821758,FitArt
0,4.102306641111111,Pathfinder
1,17.386411759270835,ShowUp
0,354.15634166048613,lively cloud
0,250.2646304065972,Bad guy
0,292.17689016635416,Jobs on the fly
0,22.308962812847223,Bibo
0,359.93646001392364,Paperless Landlord
0,360.0266572831134,Remote Trigger
0,5.716388266631944,Orga
0,22.30749334400463,Firsthand.land
0,90.1256831369676,Peanut Butter & Jams
0,173.11834105037036,Dawn
0,214.08632425725693,Likely
0,321.17446082490744,Awesome Enterprise Software
0,31.85607444888889,Open AV
0,300.473863354919,billowing flower
0,22.297100869386576,App Controlled Physical Crane Arcade Game
0,369.84354653209493,lively night
0,356.75508303769675,LifeMentor
2,121.38350524929398,copibay
62,64.13516071741898,ToTroops
0,356.9830570537037,still tree
0,273.0460590128588,summer forest
0,79.6159875323264,Pocket
0,299.04853071502316,The People Cultivator
0,357.08622886604167,FreeLivery
0,291.6741870716898,i made it
0,50.61129496743055,Circleback
0,293.57127151288194,Park.me
0,38.00617815929398,Scanmysys
0,368.9649965596412,One Place
0,296.2431984113657,shy forest
0,211.97383804096063,Winter Cherry
0,49.87874630607639,Test
0,109.13819364556713,Long Mountain
0,368.93525122468753,octogram
0,341.8716973543982,Write Brain
0,191.9341873536227,Pastime
0,39.120094991909724,LifeAdvice4U
0,322.1366873903357,AllDried App
0,110.02841354116899,Fridge
0,40.95213889502315,Really Good Bounties
0,5.930568333703704,BikeBack
0,297.09981938785876,Life Reporter
0,13.460203003298611,Voices
0,61.85676059188658,Weddful
0,64.86745204296297,MiCoins
0,357.9090087558333,muddy wildflower
0,21.190687317800926,cliq
0,361.67497416934026,Product Crush
0,446.7461667807986,Glass Juice
0,348.9914160112616,Gathering Pages
0,367.3632038375579,BikeZap!
0,353.64575425181715,dry bush
0,23.08898269736111,Ticker
0,293.651161054375,scavenger hunter
0,338.86050939626153,"3CHub (tee-hee; ""Complimentary Community Currency Hub"")"
0,316.67871928414354,Patron
0,357.47385061276617,ALife
0,357.0322430092014,zaggy
0,5.210221494733796,Saulify
0,127.82486038141202,Righead
0,358.49742250155094,Instabet
0,352.9855330693981,frosty surf
0,290.3128305533796,bitter sky
0,321.5873001376736,Registry
0,344.766430585081,Simple Connect
0,107.48599168128472,Boom text
10,5.511244372407408,spaceship-build
0,320.7050351403472,Coin Counter
0,300.43435120630784,My8trax
0,0.1633504147800926,Producerly
0,324.10669702850697,bold sun
0,322.0082400312153,carbehave
1,446.7461745421296,RAW Box
0,50.8657119330787,Movie Time
0,368.0130879358449,Pictories
0,38.678681649618056,Write Crowd
0,363.93163499717593,Bad Batch
0,186.18227642627315,LessMoving
65,64.99829704547454,(cant delete)
0,300.06843210765044,Feynman's Van
0,355.0160544425926,Leftovers 
0,280.97445064988426,calory
0,357.97812725770837,GeoSnap
0,92.70688544023149,Snap phone
0,358.43236706878474,purple sound
0,42.721930070775464,Meeting
2,35.585708825081014,Vacay
0,300.1309783390972,Share Port 
0,30.266764948136572,Ripple
0,359.96558160612267,frosty cloud
0,67.68399248664352,Check It!
0,30.10151250644676,LampPost
0,40.08313557961805,ExecCoach.ME
0,322.6650871551042,Manifest
0,368.0431356180324,broken resonance
0,90.5146722986574,Shtetl
0,4.121673220219907,Elephant
0,381.79875419150466,floral cherry
0,446.74620001765044,Splitty
0,58.2789970680787,RP
2,52.09603588023148,Assembly Yoga
0,327.92388916207176,Friend Next Door
0,368.96626887879626,Simple Surveys
1,3.4136022893981477,Gradelet
0,22.17855549329861,Backito
0,321.2351937516551,MeData
0,94.47370870831018,Cricket
0,360.99588719611114,Weigh Less
0,353.1246525274074,Prism.
0,296.1374979341204,wandering water
0,286.23658695258104,billowing butterfly
0,368.0873806962037,STYLEOUT
0,81.1312367507986,Capoeira Lyrics
0,24.825349736909725,Factor.io Core
0,7.438797463564814,reactsnap
0,281.0167079463426,CounsiLand
0,264.4814240879051,frosty bush
0,189.05295803805555,Divine Brook
0,294.6016261183681,secret room
0,359.0758158184838,Project Savant
0,300.3328061932986,Hypermarket
0,101.3465211224537,Harmonize
0,352.8324914516088,firehose
0,206.79727115319443,Dark Assassin
0,394.89191830887734,summer paper
0,50.923278587905095,DEMO
0,208.13802448355327,Dry Sky
0,26.99433916616898,org
0,199.9513922707176,SCROLL
0,281.1731226627662,crimson star
0,249.2334120149884,Decoy Home Screen
0,43.16547788277778,Curated Github
1,72.85069804891204,Telefone.io
2,46.846243065833335,Open Sophocles
160,88.31749068415509,Invoicerio
0,361.06853621508105,young snowflake
0,265.39030080042824,twilight waterfall
0,349.91960162060184,Open Design
0,349.8957814173033,My Job Call In
0,186.9923002103241,ReminderBox
0,351.9868269229167,Present
0,359.6473060599306,holy pond
0,293.60553645671297,small wood
0,332.0537730329398,fragrant paper
0,22.517622195219907,The Music Within Me
0,369.0423466876389,Spiceee
0,365.2505996001042,K.I.C App
0,367.9256317158796,lingering meadow
0,368.94478290491895,Pocket Wingman
0,327.0989522200116,OurDaily
0,20.467186200150465,GetStream.io
0,300.9979093358796,Operation #instahooky
0,302.9360393388773,Listen Too
0,62.23596294990741,First Personal
0,368.98387354761576,lingering frog
0,250.25211259188657,Guysee!
0,291.23101833082177,dark lake
0,369.02063840417827,icy violet
0,368.8784994849884,late smoke
0,295.88339584957174,iWee
0,296.3296557057291,The Truth
0,54.02945551619213,Web Browser Tabs with Audio Functions
0,22.35360586217593,ThoughtCloud
0,22.179949170011575,Backito
0,367.7613864975926,DailySpin
0,4.420484585671296,swich
0,297.71787264358795,myFoodOrder
0,300.13903884684026,DanceHall
0,364.4474774435532,glass'Mechanic
0,323.44142216621526,Song Baby
0,257.13101700052084,Today
0,329.8376338917014,Fascinatory
0,12.101285380821759,Runwell
0,162.7828701500926,Hotel Fastpass
0,128.1195901960301,Magic Buckets
0,320.8979485771991,wispy brook
0,304.9194426809028,morning tree
0,66.74095712372684,Memerous
0,38.03766625925926,Searchi 
0,51.085692434074076,Commence
0,108.25793431596065,Night Notes
0,48.26646501199074,World Driven
0,234.84328762822918,Holy Shadow
0,300.25462942337964,Chicken
0,323.3067003219908,SplitTaxi
0,44.8945263016088,Moroccan PHP Artisans
0,258.41680746868053,Tour De Trust
0,446.74619328442134,AMail
0,324.07842598484956,Guess Who?
0,59.90541219886575,the sangha project
0,138.4983729153588,Forkfight
0,6.753353405347222,CloakChat
0,60.06170266702546,VidzOn
0,356.09568968503476,dawn tree
0,355.564955089375,Object Notes
0,13.184554204525464,Djinni
0,359.9799527366435,spring voice
0,11.444096992696759,Dummy
0,356.8979819023958,Between You and Me
0,20.20752309594907,Haggis2014
0,223.9469006448264,E-Snapshot
0,3.9568224898263886,Bouldering
0,58.967087121620374,Scope
0,354.7404265900463,Lingo Amigo
0,109.69554477630787,MusicChannel
0,367.46090613917823,Easy menu
0,263.6925086517477,Eye+
0,186.17809058078703,whatshop
0,40.710081670405096,Closery
0,327.2084480637616,Nurse Now
0,354.5624595432292,wispy wave
0,87.90538562914352,austin's product
0,23.96649628159722,Chordli
0,272.7374488346065,quiet forest
0,355.89507707892363,Timelapse maker 
0,2.442245604398148,Craftry
0,70.1041351020949,Paperwork
0,368.9138825195023,Doggy Delivery
0,234.4913783435185,Ancient Night
0,293.9342720805671,PowerCouple
0,315.24676164717596,Magical Mystery Tour
0,316.1816029579861,small sea
0,356.73757310255786,Breezing In
0,238.9501690289699,White Shadow
0,38.04967504964121,hello world
0,356.93989786488424,weathered pond
0,285.4122683905787,SmartResto
0,368.07141759622687,Amateur Radio
0,281.93897367605325,masquerading
0,339.9511361213889,RocketPly
0,300.43755979211807,icy dust
0,244.30370304002315,Nameless Wildflower
0,263.05645293363426,snowy dawn
0,22.374167213912038,Eventlr
0,359.8136771688194,Tomb Reader
0,98.8803908874074,Randfit
0,70.18126373516203,Nil
0,46.172899675787036,Decision
0,41.63679050695602,Edutory
0,91.16809464646991,knban
0,365.0882786477315,PLUG HUB
0,22.360331415358797,ThoughtCloud
0,46.92172696258102,developertools.io
0,299.6666299467824,Ringher
0,358.21557325468746,#HeartBeat
0,22.368782365833333,TapDance
0,263.1712966749306,billowing firefly
0,102.02566542302084,Charted
0,322.6923374805555,Formly
0,323.34753213931714,wandering sky
0,242.29990185951388,Such Violet
0,276.42947348614587,red snow
0,353.04283424967593,rideline
0,321.55790767709493,lightsy
0,131.28790081153934,Chattly
0,296.99710622601856,voice collector
0,300.69534415380787,Wholesale 
0,359.91912149319444,Free Joe!
0,3.9988786947800925,Young Designer's Club
0,136.86911003900462,Warren
0,348.4235689237616,SOCRATES DEBATE NETWORK
0,161.5654273778588,Shelf
0,367.2387342949769,Marauder
0,304.10233619962963,Light the Fire. 
0,434.64244164074074,AirKiss
0,286.8773478542245,iLearning
0,361.0074678179051,Moodi
0,368.15357537221064,Enlifen
0,293.67614492405096,damp bush
16,256.748067853669,Read Raptor
1,50.42294523648148,Invoicing
0,273.21451449050926,brainee
0,4.2168529892708335,News Theme
0,367.4096262942014,ecoliquidity
0,353.99258033659726,GiveItUp Apps
0,165.4307785555324,English script
0,367.60824892224537,lingering pond
0,294.5838877748032,Feeling Super Lucky
0,358.2004607257639,Mitme
0,202.83184147127312,Teacher News
23,17.89130235402778,Monsoon
0,327.9133016851389,The Perfect 10
0,314.6652343176273,weathered snowflake
0,271.5019786794213,Interlude
0,50.22520325704861,Chiχ.io
0,323.07740434667824,switch blade
0,266.07463096888887,ancient breeze
0,363.89670033562504,Buy My Wheels
0,9.750074819236112,blank
0,367.93497912572917,Captain Calendar
0,20.716609612997683,SoundCase
0,367.2675619047801,tempus nova
0,356.33423314631943,Parachute
0,24.541691281574074,Open Design  for OpenSource Software
0,321.11774619648145,cutsees
0,367.63198712145834,Jingle Jangle
0,349.74988361857635,fragrant smoke
0,314.66733320554397,JAM LIVE
0,287.304640757037,FOODIE ALERT
0,323.60496179991895,kombi
0,356.66983818814816,Price.ly
14,170.3138181160301,Enigma
0,236.64623241393517,Emergency SMS
0,356.1788567469676,Silver Screen
0,271.03541012803237,Striver
11,174.15561448275463,HappyCompany
0,11.009080425856482,know
0,24.897073877534723,Nested Communities
0,368.4981821275694,Home/House
0,294.6512637703588,Map My Meetings
0,366.6685744563889,Am I doing this right?
1,74.1487830941088,Covalent
0,69.63047667108796,luiz
0,355.5863641922106,CodeLoad
0,180.30091028421296,Ethereum
0,377.6035086413194,dark breeze
0,299.6447784716551,Vineyard
0,100.3632379542014,Upsteep
0,358.9788699145255,Tenders
0,294.1402580629977,Cooper Magneto
0,357.0307500103241,foodblrb
0,38.018557288773145,DevGames
0,291.9747807345255,Roadrunner
0,310.79606148877315,quiet darkness
0,300.0703236083333,FOFUNTO
0,10.702377798032407,smallbird
0,7.277696258020834,Beta Coin
0,367.7018974936227,summer shape
0,351.52484934547454,Bell
0,245.90371940472224,Calm Water
0,321.9887833907176,Klipper
0,368.87489755679394,The One Ring
1,74.59319232038195,iSwarms
1,42.31690338559028,Web Achievements
0,377.60366642653935,autumn leaf
0,9.744531847858795,Pebll
0,91.32762815461805,"FadFed ""Let it out"""
0,367.0722405698727,ancient tree
0,241.16621565271993,Pana Toscas
0,97.34021941560185,sailhero
0,320.6439682637153,Emojiglyphs
0,135.80507199398147,Grass Fed Kale
0,188.91818858159724,Bitter Waterfall
65,90.11788661483796,Coins
0,100.59900715689815,Banyan
0,369.0519369591319,eventtie
0,357.14519126097224,Flyby
0,319.4829993057639,FlexBox
0,367.43858708145837,"""Heading To"""
0,69.37197436233797,We See You World.
0,46.10663878804398,Exo-Earth
0,192.28931164109954,Younify
0,359.9897615495255,Let's take email back!
0,257.14833703015046,Social Jukebox
0,20.23780923880787,DEAD_PROJECT
0,62.893092919988426,Morguefile #quest
0,317.6279756171528,Hitchhiker
1,3.8116362283101854,jammin
0,325.6291347414815,SharingShoebox
0,367.9812274366667,spring dew
0,355.9418391267361,Sparkling Conversation
0,368.0257021965509,storytalk
0,355.76435390149305,fantasy angel
0,356.05166071145834,wakey wakey
0,44.96671044888889,Foundeur
0,272.06135699033564,Binary Rewards
0,24.548469763356483,OpenDocument Reader
0,297.86223429658565,cold dew
0,298.6258085154051,young night
0,267.2150885724884,BadgeTrack
0,356.6940727790162,BranchBander
0,359.8427457653241,Simple Event
0,418.7803262934722,Lost & Found
0,358.3645788175,Feedie
0,37.807465691053245,Pay it Forward
0,213.15130113560184,Autotracks
0,109.08481662322916,Post
0,356.6518066497338,Midpoint
0,82.12057161069445,Design Review
0,353.6185249487037,What's for Lunch?
0,263.1342628869792,weathered moon
0,314.13999925221066,Collalbum
0,354.15623696957175,Spotify of Videos 
2,16.98832555008102,Pretty Shots
0,367.88891347689815,Protipped
0,63.08065209819445,HeisenBugDev
0,3.085533142199074,SitterPal
0,48.95719557980325,Liste
0,288.8082433926389,Relief
0,353.8530639144213,morning wave
0,99.43231612312499,Ecosphere
0,125.78730500931714,ScoreKeeper
0,287.0373059208912,arsene lupin
0,46.91356555274306,Mobile Moba
0,353.0178381088426,Scouter 
0,292.44060870076385,solitary frog
0,358.79750893813656,messagebot
0,366.23717730552085,Prollow
0,20.981792149652776,Timewarp
0,278.7188515209259,Pic Pad
0,304.0758524687037,RealRealty 
12,262.7400923557639,Zenforms
0,367.73579877898146,Wild Rain
0,191.66928500473378,Twilight Water
0,296.09671403109957,old silence
0,109.25259733743056,CoinSavings
0,12.205454931805555,Jukebux
0,245.3346464565625,Red River
0,368.0287340100347,MeaningToDo
0,367.1508539896875,Atlas Shrugged
0,297.8539016496065,Welcome Mum
0,87.81832173309029,Gandi CLI
0,73.14915929256945,Hunt Discount
0,323.8437183442477,BuyersChoose
78,58.04289826600695,Artfactum
0,355.24247954723376,Creditweet.com
0,293.68411452253474,Concierge
0,291.10642302453704,Bar Storm
0,30.05590579726852,Bettrhuman
0,299.596268365787,EveryoneRadio
0,57.71588751359954,Wardrobe
0,258.3895388575347,Make the Joy Last
0,206.98097082476852,Events
0,367.832605461331,Imbibe
0,136.8825810871528,Prune
0,245.80313444686342,Cool Tree
0,23.833478042835647,MODE3
0,88.14224887771991,Specter
0,87.83807481642361,Sample Product
270,202.57622287813655,Confy
0,263.29310901652775,MyBo 
0,123.0726210182986,Smooth Sailing
0,300.701754065081,black thunder
0,250.82253623049766,Family Table
0,324.1039701415162,RaveIn
0,46.025913236608794,SaaSquatch
0,63.092769782974536,Assembly Money
0,323.5579822496296,Small Talk 
0,162.50454875841436,Notewise
0,368.04153893603007,OKVenue
0,58.90167571484954,Settr
0,20.042815356203704,HN Monitor
0,284.3763773416551,young shape
0,355.8416731183449,fragrant star
42,65.2516241697801,Octobox
0,367.5933074730555,falling dawn
0,10.264741786296296,Studyspace
1493,446.7461918288426,Helpful
0,54.926401198993055,Positive Space
0,214.14483631627314,Minders
0,123.768789194375,Startl
0,311.2918323934954,parsimoney
6,72.32136890792823,Localhost
0,11.728705550787037,Burnchart
27,171.1175939798148,Really Good Emails
36,101.19841643913195,Gig Radio
0,318.6722924641898,Local Delivery
0,47.17788748643518,ThinkTank
0,6.067737314456019,Mapstylr
0,337.56552510283564,bitfutures
0,366.84207811105324,old violet
99,437.09921726865736,Firesize
1,9.719031714918982,Flash Dash
0,368.9915413377315,Supercharge
0,36.73426893847222,CloudRoutes
1,13.020014968680556,ZCast
0,0.7652498133680555,Product Name
64,62.05349923991898,Payments
0,302.9102518634144,U-Storage
0,181.92954169672456,MasterMusician
0,296.9225158167361,pinion
0,300.21952423375,falling dawn
0,368.5174317810417,cold morning
0,267.821603649294,Jotly
12,446.7461807253241,CalMail
0,272.6194365629977,Share & Rental
0,155.95931840332176,Quizzes
0,267.37756925238426,black lake
0,325.1148409268056,purple morning
0,368.69544576796295,cold grass
143,94.01756231773147,Launchpad
0,264.22623115452546,My Recycling Piggy Bank
0,354.5698483160301,yes
0,162.5899026884838,TrueFair
0,317.665147226007,Sue
0,304.06570813028935,The Next One
0,309.8677877474537,silent wood
0,263.1460967373611,still field
0,307.80495816846064,withered voice
0,267.1082129256713,broken bird
0,304.93446953613426,broken meadow
0,294.45490680295137,polished resonance
0,202.87090708552083,Morning Hill
0,329.608098484294,Future is here (FIH)
0,342.2729210415856,handsfree traffic alerts
0,292.30930253692134,Wishing well
0,131.9957976511574,The Cook
0,76.85798120278935,American Dream Company
0,219.18735860559028,blind
0,69.90562481247686,NeedFlow
0,67.31214667804397,Example project
0,367.50764706638887,Home Track
0,438.0961792335764,Something
0,92.40837583472222,Surffy
0,64.58397004929398,Marc
0,62.45433850017361,BuildBin
0,356.01105515738425,Loki
0,368.4812249700926,purple night
0,52.6517651071875,Bug Bounty Co.
0,273.05196819783566,still sun
0,359.88173157729165,wandering moon
0,84.01805944585648,Lines
0,96.79374725530093,CardSpin
0,95.92660243569445,Fleshjar
0,263.1534091647685,blue darkness
0,357.80815726134256,summer flower
0,104.84718071940972,CreatorsCast
0,169.08094924355325,StayMate
0,299.8378331800694,purple cherry
0,358.4785373113889,Intelligent email scheduler
0,267.8807939619792,dsaf
0,294.57768148663195,summer thunder
0,315.157520164537,TILES
0,59.996573856273145,ChatEx
0,55.04488676483797,Fancy Foodie
0,280.8084714733218,abacus
0,242.11780152751157,Test One
0,353.82875353909725,Two Step
0,321.1573258779514,Wall Street
0,323.1418125777662,red water
0,357.1602085179861,sparkling forest
0,368.950961635787,billowing forest
0,72.13189033025463,helpmeout
0,356.2907352275347,billowing dawn
0,361.75629965020835,A better ATS
0,278.63972857143517,red bridge
0,297.36588370707176,snowy breeze
0,267.61342574092595,Diversity
0,102.08791086999999,FivePoints
0,354.03252098658567,autumn flower
0,59.888067159155085,CuraCraft
0,82.73621890815971,test
0,297.7286842314468,swipe fit
684,426.8964593234375,Assembly
0,276.2830790527662,winter haze
0,394.8946476464352,still snow
0,296.5909365800463,cold hill
0,59.117210953935185,Lists
0,369.0502518834375,Good to Go
0,301.5400954412963,Just4You
0,210.11601776925926,Bookies
0,209.75286170200235,Such Bird
0,368.97888292070604,quiet shadow
0,432.93924391076393,muddy voice
0,321.88142129939814,BuckleUp
0,359.8213842965972,weathered sunset
87,78.93798096893518,Music Quiz
0,297.7416318404745,Spouserific
0,156.94056244033567,<script>alert('code')</script>
0,302.0899839596759,dry shadow
0,284.8219217264236,black cherry
0,394.8876382296528,Auto snap your cat!
0,300.67359255703707,Knowse!
0,272.6631891297801,CodePage.io
0,352.0862394270949,falling dawn
0,353.6955112130555,crimson shape
0,83.22321166773148,NeatNait
0,297.95343711285875,College Finder
0,164.17973670125,Still Cherry
0,193.84963152016203,Lively Brook
0,367.3756722496644,"""Dropflicks"""
0,297.6056458859838,misty grass
0,349.75969308878473,late dawn
0,365.0948733730556,empty field
0,94.47522591870371,Assemble
0,367.93755024021993,snowy brook
0,366.8451109175347,golden fleece
0,359.7740265626389,blue rain
0,340.2097210207986,broken mountain
0,349.8600360987037,bitter dawn
0,90.29137485300926,TestCompany
0,394.892770834375,muddy brook
0,194.5728808658449,NextCraft
0,295.1085907632407,InstantPutt
0,308.98791479766203,holy lake
0,367.7542314103704,Landingham
0,322.49240005899304,misty glitter
0,97.77306111361112,Hackerlist
0,319.3920150700926,empty frog
0,358.5156292419097,dawn meadow
0,394.8894334997454,little hill
0,357.1092528041204,DoYouRemember
0,352.11908766993054,Fun(d)ays - Light feathers
0,367.1735400657523,Play my song
0,57.26924837637731,fgag
0,297.4204985177778,falling thunder
0,388.0128395848611,lingering night
0,217.70086910304397,Condense 
0,182.0229946148727,GOVE
0,363.90542005944445,weathered snow
0,62.17856319488426,I—O
0,213.37071731725695,Homeowners Life Line
0,111.26630250956018,cyclone
0,108.98740188092593,Pollanation
0,348.851187928125,still sky
0,367.64039462216437,deleted
0,294.80520432783567,hidden pond
0,310.43032914811346,long morning
0,307.7848855743171,falling paper
0,357.81008428819445,withered cherry
0,343.4958917614352,morning paper
0,319.20107101392364,red field
